ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,MONTH,MONTHS,YEAR,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_QUARTER,PROFIT,COST,PROFIT_MARGIN,CUSTOMER_TYPE,TOTAL_ORDERS,AVG_ORDER_VALUE,PROFIT_PER_UNIT,DEALSIZE_SEGMENT
10293,24,176.76,9,4242.24,9/9/2019,September,9,2019,23,Shipped,Classic Cars,151,S12_3148,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium,2019,9,2019Q3,848.448,3393.792,0.32,Repeat,2,3019.038261,35.35,Medium
10293,24,117.47,4,2819.28,9/9/2019,September,9,2019,0,Shipped,Vintage Cars,136,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,2019,9,2019Q3,563.856,2255.424,0.07,Repeat,2,3019.038261,23.49,Small
10293,22,109.92,6,2418.24,9/9/2019,September,9,2019,0,Shipped,Trains,100,S18_3259,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,2019,9,2019Q3,483.648,1934.592,0.27,Repeat,2,3019.038261,21.98,Small
10293,49,100.94,3,4946.06,9/9/2019,September,9,2019,0,Shipped,Vintage Cars,87,S18_4522,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium,2019,9,2019Q3,989.212,3956.848,0.31,Repeat,2,3019.038261,20.19,Medium
10293,21,140.09,2,2941.89,9/9/2019,September,9,2019,0,Shipped,Ships,122,S24_2011,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,2019,9,2019Q3,588.378,2353.512,0.3,Repeat,2,3019.038261,28.02,Small
10293,29,71.89,5,2084.81,9/9/2019,September,9,2019,0,Shipped,Ships,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,2019,9,2019Q3,416.962,1667.848,0.04,Repeat,2,3019.038261,14.38,Small
10293,32,60.06,1,1921.92,9/9/2019,September,9,2019,0,Shipped,Ships,54,S72_3212,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,2019,9,2019Q3,384.384,1537.536,0.28,Repeat,2,3019.038261,12.01,Small
10148,23,117.48,13,2702.04,9/11/2018,September,9,2018,,Shipped,Classic Cars,141,S18_1129,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,9,2018Q3,540.408,2161.632,0.04,Repeat,4,3117.756364,23.5,Small
10148,47,124.44,9,5848.68,9/11/2018,September,9,2018,0,Shipped,Classic Cars,124,S18_1589,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,1169.736,4678.944,0.2,Repeat,4,3117.756364,24.89,Medium
10148,25,169.28,12,4232,9/11/2018,September,9,2018,0,Shipped,Classic Cars,142,S18_1984,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,846.4,3385.6,0.33,Repeat,4,3117.756364,33.86,Medium
10148,27,130.68,10,3528.36,9/11/2018,September,9,2018,0,Shipped,Classic Cars,132,S18_2870,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,705.672,2822.688,0.19,Repeat,4,3117.756364,26.14,Medium
10148,32,169.34,14,5418.88,9/11/2018,September,9,2018,0,Shipped,Classic Cars,169,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,1083.776,4335.104,0.2,Repeat,4,3117.756364,33.87,Medium
10148,28,129.98,11,3639.44,9/11/2018,September,9,2018,0,Shipped,Classic Cars,141,S18_3685,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,727.888,2911.552,0.13,Repeat,4,3117.756364,26,Medium
10148,34,105.83,1,3598.22,9/11/2018,September,9,2018,0,Shipped,Vintage Cars,92,S18_4409,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,719.644,2878.576,0.3,Repeat,4,3117.756364,21.17,Medium
10148,29,81.25,2,2356.25,9/11/2018,September,9,2018,0,Shipped,Classic Cars,71,S18_4933,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,9,2018Q3,471.25,1885,0.3,Repeat,4,3117.756364,16.25,Small
10148,25,60.26,6,1506.5,9/11/2018,September,9,2018,0,Shipped,Classic Cars,73,S24_1046,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,9,2018Q3,301.3,1205.2,0.03,Repeat,4,3117.756364,12.05,Small
10148,47,56.85,8,2671.95,9/11/2018,September,9,2018,0,Shipped,Classic Cars,50,S24_1628,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,9,2018Q3,534.39,2137.56,0.3,Repeat,4,3117.756364,11.37,Small
10148,21,73.6,4,1545.6,9/11/2018,September,9,2018,0,Shipped,Classic Cars,90,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,9,2018Q3,309.12,1236.48,0.02,Repeat,4,3117.756364,14.72,Small
10148,34,129.18,3,4392.12,9/11/2018,September,9,2018,0,Shipped,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,878.424,3513.696,0.28,Repeat,4,3117.756364,25.84,Medium
10148,31,73.62,5,2282.22,9/11/2018,September,9,2018,0,Shipped,Classic Cars,85,S24_3191,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,9,2018Q3,456.444,1825.776,0.08,Repeat,4,3117.756364,14.72,Small
10148,27,128.5,7,3469.5,9/11/2018,September,9,2018,0,Shipped,Classic Cars,107,S24_3432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,9,2018Q3,693.9,2775.6,0.33,Repeat,4,3117.756364,25.7,Medium
10169,30,167.33,2,5019.9,11/4/2018,November,11,2018,54,Shipped,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,11,2018Q4,1003.98,4015.92,0.07,Repeat,4,3117.756364,33.47,Medium
10169,35,132.55,13,4639.25,11/4/2018,November,11,2018,0,Shipped,Motorcycles,150,S12_2823,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,11,2018Q4,927.85,3711.4,0.09,Repeat,4,3117.756364,26.51,Medium
10169,36,63.84,3,2298.24,11/4/2018,November,11,2018,0,Shipped,Classic Cars,79,S12_3990,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,459.648,1838.592,0.01,Repeat,4,3117.756364,12.77,Small
10169,32,70.76,5,2264.32,11/4/2018,November,11,2018,0,Shipped,Classic Cars,80,S18_3278,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,452.864,1811.456,0.1,Repeat,4,3117.756364,14.15,Small
10169,36,123.47,4,4444.92,11/4/2018,November,11,2018,0,Shipped,Classic Cars,146,S18_3482,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,11,2018Q4,888.984,3555.936,0.05,Repeat,4,3117.756364,24.69,Medium
10169,38,68.39,8,2598.82,11/4/2018,November,11,2018,0,Shipped,Motorcycles,62,S18_3782,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,519.764,2079.056,0.27,Repeat,4,3117.756364,13.68,Small
10169,33,148.8,7,4910.4,11/4/2018,November,11,2018,0,Shipped,Classic Cars,148,S18_4721,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,11,2018Q4,982.08,3928.32,0.2,Repeat,4,3117.756364,29.76,Medium
10169,38,74.11,11,2816.18,11/4/2018,November,11,2018,0,Shipped,Motorcycles,69,S24_2360,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,563.236,2252.944,0.26,Repeat,4,3117.756364,14.82,Small
10169,34,50.21,1,1707.14,11/4/2018,November,11,2018,0,Shipped,Classic Cars,61,S24_3371,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,341.428,1365.712,0.03,Repeat,4,3117.756364,10.04,Small
10169,24,94.58,6,2269.92,11/4/2018,November,11,2018,0,Shipped,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,453.984,1815.936,0.32,Repeat,4,3117.756364,18.92,Small
10169,26,39.83,9,1035.58,11/4/2018,November,11,2018,0,Shipped,Motorcycles,40,S32_2206,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2018,11,2018Q4,207.116,828.464,0.2,Repeat,4,3117.756364,7.97,Small
10169,34,115.32,12,3920.88,11/4/2018,November,11,2018,0,Shipped,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,11,2018Q4,784.176,3136.704,0.29,Repeat,4,3117.756364,23.06,Medium
10169,48,80.55,10,3866.4,11/4/2018,November,11,2018,0,Shipped,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2018,11,2018Q4,773.28,3093.12,0.2,Repeat,4,3117.756364,16.11,Medium
10370,35,65.63,4,2297.05,1/20/2020,January,1,2020,442,Shipped,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1,2020Q1,459.41,1837.64,-0.79,Repeat,4,3117.756364,13.13,Small
10370,27,144.87,1,3911.49,1/20/2020,January,1,2020,0,Shipped,Trucks And Buses,116,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,1,2020Q1,782.298,3129.192,0.36,Repeat,4,3117.756364,28.97,Medium
10370,22,179.5,5,3949,1/20/2020,January,1,2020,0,Shipped,Trucks And Buses,122,S18_2319,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,1,2020Q1,789.8,3159.2,0.46,Repeat,4,3117.756364,35.9,Medium
10370,22,96.86,7,2130.92,1/20/2020,January,1,2020,0,Shipped,Trucks And Buses,60,S18_2432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1,2020Q1,426.184,1704.736,0.5,Repeat,4,3117.756364,19.37,Small
10370,27,56.85,9,1534.95,1/20/2020,January,1,2020,0,Shipped,Classic Cars,169,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1,2020Q1,306.99,1227.96,-1.38,Repeat,4,3117.756364,11.37,Small
10370,29,57.53,6,1668.37,1/20/2020,January,1,2020,0,Shipped,Trucks And Buses,121,S18_4600,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1,2020Q1,333.674,1334.696,-0.68,Repeat,4,3117.756364,11.51,Small
10370,20,136.5,2,2730,1/20/2020,January,1,2020,0,Shipped,Vintage Cars,50,S18_4668,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,1,2020Q1,546,2184,0.71,Repeat,4,3117.756364,27.3,Small
10370,25,126.41,3,3160.25,1/20/2020,January,1,2020,0,Shipped,Trucks And Buses,64,S32_3522,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,1,2020Q1,632.05,2528.2,0.59,Repeat,4,3117.756364,25.28,Medium
10391,24,100.69,4,2416.56,3/9/2020,March,3,2020,49,Shipped,Classic Cars,214,S10_1949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3,2020Q1,483.312,1933.248,-0.7,Repeat,4,3117.756364,20.14,Small
10391,37,46.9,7,1735.3,3/9/2020,March,3,2020,0,Shipped,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3,2020Q1,347.06,1388.24,-1.51,Repeat,4,3117.756364,9.38,Small
10391,39,63.2,9,2464.8,3/9/2020,March,3,2020,0,Shipped,Trucks And Buses,136,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3,2020Q1,492.96,1971.84,-0.72,Repeat,4,3117.756364,12.64,Small
10391,29,85.1,10,2467.9,3/9/2020,March,3,2020,0,Shipped,Trucks And Buses,116,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3,2020Q1,493.58,1974.32,-0.09,Repeat,4,3117.756364,17.02,Small
10391,35,158.54,2,5548.9,3/9/2020,March,3,2020,0,Shipped,Vintage Cars,102,S18_1342,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,3,2020Q1,1109.78,4439.12,0.49,Repeat,4,3117.756364,31.71,Medium
10391,42,119,3,4998,3/9/2020,March,3,2020,0,Shipped,Vintage Cars,53,S18_1367,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,3,2020Q1,999.6,3998.4,0.64,Repeat,4,3117.756364,23.8,Medium
10391,44,38.5,5,1694,3/9/2020,March,3,2020,0,Shipped,Trucks And Buses,60,S18_2432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3,2020Q1,338.8,1355.2,-0.25,Repeat,4,3117.756364,7.7,Small
10391,32,45.25,6,1448,3/9/2020,March,3,2020,0,Shipped,Vintage Cars,101,S18_2949,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,2020,3,2020Q1,289.6,1158.4,-0.79,Repeat,4,3117.756364,9.05,Small
10391,24,168.42,1,4042.08,3/9/2020,March,3,2020,0,Shipped,Vintage Cars,44,S24_2022,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,2020,3,2020Q1,808.416,3233.664,0.79,Repeat,4,3117.756364,33.68,Medium
10123,26,118.22,2,3073.72,5/20/2018,May,5,2018,,Shipped,Classic Cars,124,S18_1589,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium,2018,5,2018Q2,614.744,2458.976,0.16,Repeat,3,3454.28,23.64,Medium
10123,46,112.2,3,5161.2,5/20/2018,May,5,2018,0,Shipped,Classic Cars,132,S18_2870,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium,2018,5,2018Q2,1032.24,4128.96,0.06,Repeat,3,3454.28,22.44,Medium
10123,34,156.82,4,5331.88,5/20/2018,May,5,2018,0,Shipped,Classic Cars,141,S18_3685,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium,2018,5,2018Q2,1066.376,4265.504,0.28,Repeat,3,3454.28,31.36,Medium
10123,50,59.87,1,2993.5,5/20/2018,May,5,2018,0,Shipped,Classic Cars,50,S24_1628,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Small,2018,5,2018Q2,598.7,2394.8,0.33,Repeat,3,3454.28,11.97,Small
10298,39,96.34,1,3757.26,9/27/2019,September,9,2019,495,Shipped,Motorcycles,118,S10_2016,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium,2019,9,2019Q3,751.452,3005.808,0.02,Repeat,3,3454.28,19.27,Medium
10298,32,48.46,2,1550.72,9/27/2019,September,9,2019,0,Shipped,Motorcycles,60,S18_2625,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Small,2019,9,2019Q3,310.144,1240.576,0.01,Repeat,3,3454.28,9.69,Small
10345,43,53.76,1,2311.68,11/25/2019,November,11,2019,59,Shipped,Vintage Cars,44,S24_2022,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Small,2019,11,2019Q4,462.336,1849.344,0.35,Repeat,3,3454.28,10.75,Small
10193,28,110.96,7,3106.88,11/21/2018,November,11,2018,,Shipped,Vintage Cars,102,S18_1342,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2018,11,2018Q4,621.376,2485.504,0.26,Repeat,3,2552.929091,22.19,Medium
10193,46,53.37,6,2455.02,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,53,S18_1367,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,491.004,1964.016,0.21,Repeat,3,2552.929091,10.67,Small
10193,21,149.6,14,3141.6,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,170,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2018,11,2018Q4,628.32,2513.28,0.09,Repeat,3,2552.929091,29.92,Medium
10193,42,59.33,13,2491.86,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,60,S18_2248,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,498.372,1993.488,0.19,Repeat,3,2552.929091,11.87,Small
10193,44,105.52,11,4642.88,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,127,S18_2325,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2018,11,2018Q4,928.576,3714.304,0.04,Repeat,3,2552.929091,21.1,Medium
10193,22,167.06,8,3675.32,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,168,S18_2795,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2018,11,2018Q4,735.064,2940.256,0.2,Repeat,3,2552.929091,33.41,Medium
10193,28,93.21,1,2609.88,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,101,S18_2949,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,521.976,2087.904,0.13,Repeat,3,2552.929091,18.64,Small
10193,24,51.84,3,1244.16,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,62,S18_2957,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,248.832,995.328,0.04,Repeat,3,2552.929091,10.37,Small
10193,23,120.43,2,2769.89,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,104,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,553.978,2215.912,0.31,Repeat,3,2552.929091,24.09,Small
10193,32,79.37,5,2539.84,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,99,S18_3320,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,507.968,2031.872,0,Repeat,3,2552.929091,15.87,Small
10193,24,97.55,15,2341.2,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,92,S18_4409,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,468.24,1872.96,0.25,Repeat,3,2552.929091,19.51,Small
10193,25,76.26,16,1906.5,11/21/2018,November,11,2018,0,Shipped,Classic Cars,71,S18_4933,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,381.3,1525.2,0.26,Repeat,3,2552.929091,15.25,Small
10193,26,29.21,10,759.46,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,151.892,607.568,0.1,Repeat,3,2552.929091,5.84,Small
10193,20,50.62,9,1012.4,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,44,S24_2022,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,202.48,809.92,0.3,Repeat,3,2552.929091,10.12,Small
10193,22,41.03,12,902.66,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,41,S24_3969,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,180.532,722.128,0.2,Repeat,3,2552.929091,8.21,Small
10193,20,113.95,4,2279,11/21/2018,November,11,2018,0,Shipped,Vintage Cars,97,S24_4258,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2018,11,2018Q4,455.8,1823.2,0.32,Repeat,3,2552.929091,22.79,Small
10265,45,86.84,2,3907.8,7/2/2019,July,7,2019,223,Shipped,Classic Cars,80,S18_3278,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2019,7,2019Q3,781.56,3126.24,0.26,Repeat,3,2552.929091,17.37,Medium
10415,51,121.75,5,6209.25,5/9/2020,May,5,2020,312,Disputed,Vintage Cars,105,S18_3856,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2020,5,2020Q2,1241.85,4967.4,0.31,Repeat,3,2552.929091,24.35,Medium
10415,21,67.82,1,1424.22,5/9/2020,May,5,2020,0,Disputed,Planes,68,S24_2841,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2020,5,2020Q2,284.844,1139.376,0.2,Repeat,3,2552.929091,13.56,Small
10415,18,69.7,2,1254.6,5/9/2020,May,5,2020,0,Disputed,Vintage Cars,65,S24_3420,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2020,5,2020Q2,250.92,1003.68,0.25,Repeat,3,2552.929091,13.94,Small
10415,32,95.95,4,3070.4,5/9/2020,May,5,2020,0,Disputed,Ships,90,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Medium,2020,5,2020Q2,614.08,2456.32,0.25,Repeat,3,2552.929091,19.19,Medium
10415,42,57.61,3,2419.62,5/9/2020,May,5,2020,0,Disputed,Planes,49,S72_1253,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,2020,5,2020Q2,483.924,1935.696,0.32,Repeat,3,2552.929091,11.52,Small
10120,29,96.34,3,2793.86,4/29/2018,April,4,2018,,Shipped,Motorcycles,118,S10_2016,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,558.772,2235.088,0.02,Repeat,5,3433.141887,19.27,Small
10120,29,71.81,8,2082.49,4/29/2018,April,4,2018,0,Shipped,Planes,84,S18_2581,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,416.498,1665.992,0.06,Repeat,5,3433.141887,14.36,Small
10120,46,58.15,4,2674.9,4/29/2018,April,4,2018,0,Shipped,Motorcycles,60,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,534.98,2139.92,0.17,Repeat,5,3433.141887,11.63,Small
10120,35,98.05,1,3431.75,4/29/2018,April,4,2018,0,Shipped,Motorcycles,112,S24_1578,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2018,4,2018Q2,686.35,2745.4,0.09,Repeat,5,3433.141887,19.61,Medium
10120,39,119.27,10,4651.53,4/29/2018,April,4,2018,0,Shipped,Planes,109,S24_1785,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,2018,4,2018Q2,930.306,3721.224,0.27,Repeat,5,3433.141887,23.85,Medium
10120,34,83.79,5,2848.86,4/29/2018,April,4,2018,0,Shipped,Motorcycles,76,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,569.772,2279.088,0.27,Repeat,5,3433.141887,16.76,Small
10120,29,85.49,9,2479.21,4/29/2018,April,4,2018,0,Shipped,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,495.842,1983.368,0.33,Repeat,5,3433.141887,17.1,Small
10120,22,111.88,6,2461.36,4/29/2018,April,4,2018,0,Shipped,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,492.272,1969.088,0.29,Repeat,5,3433.141887,22.38,Small
10120,29,72.23,11,2094.67,4/29/2018,April,4,2018,0,Shipped,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2018,4,2018Q2,418.934,1675.736,0.25,Repeat,5,3433.141887,14.45,Small
